date,MST_method1_degree_weighted,MST_method1_market_cap_same_X,MST_method2_degree_weighted,MST_method2_market_cap_same_X,MST_method3_degree_weighted,MST_method3_market_cap_same_X,MST_method4_degree_weighted,MST_method4_market_cap_same_X,Top_market_cap_weighted
2019-12-05,114575.6776361212,121899.03389682602,121253.80112943305,124716.28857913017,135399.30387577528,124830.17261803607,116064.00132393753,122600.88751332229,94878.72861626997
2019-12-06,115476.69112074138,122696.580627951,122037.08099061345,125914.92666452697,135634.23900763114,125523.40243174839,116684.17214892055,123353.07561562868,95659.73227123816
2019-12-09,113979.9105252397,121294.27885016493,120346.83527207248,124450.72356627909,133460.14918296464,124060.99082039113,115345.67654306274,121983.39707558934,95017.05820605566
2019-12-10,114812.17918847322,121995.64663080846,121230.71938876169,125276.65309067488,134431.8963947368,124793.031740384,116004.20616571805,122644.25228935592,95562.28906030649
2019-12-11,114872.50663392548,122317.4389666123,121285.78635801835,125598.71055501324,134535.80377497722,125175.68791338542,116190.59035046195,122994.27207889297,95581.29958564203
2019-12-12,115847.80180709038,123208.10336112612,122192.2718877138,126837.86206298534,135282.49737956314,126021.27973066368,117222.50348549911,123918.01544016485,96687.10035595458
2019-12-13,115554.33305754182,123081.07875062854,121768.10262537311,126494.92613136642,134562.30611084224,125810.66113018442,116797.6913234116,123751.78958043258,96417.83185129358
2019-12-16,116536.35914812019,123715.56986148428,122940.68711600285,127315.48352816569,135699.70661533615,126458.77133625139,117555.21874309082,124388.95308778269,96950.44180395722
2019-12-17,117357.40133274019,124647.03500253311,123810.82648652304,128156.20569488929,136499.31290582166,127395.90991745234,118184.22738883858,125243.24668761049,97386.43196188235
2019-12-18,117255.08548915245,124760.10795421305,123739.57330293956,128281.78785017332,136423.94748935106,127529.39995919722,118239.89520950192,125376.09689053947,97327.83166365107
2019-12-19,117771.77917498512,125034.0409231682,124187.90873451965,128822.14666554192,136506.73014691417,127740.3137301516,118582.56851276693,125652.19632589429,97724.65531899959
2019-12-20,119199.50968664513,127193.54784561404,125409.51918040532,130567.06500941308,137837.7543406009,129873.99231019191,119977.92075281686,127763.25938448633,99268.82975253394
2019-12-23,118917.25882251731,126860.01909300528,125017.06593581868,130301.02696562193,137390.42426502157,129493.92923722322,119814.69295637409,127463.1036566056,98905.96980577275
2019-12-27,118209.14043948156,126152.82728582741,124503.88329557599,129414.62291126842,136747.05268271567,128783.67095058504,119161.04392728933,126739.31265359304,98327.22905342415
2019-12-30,117151.11348284874,124821.42082683781,123030.09321709817,128076.19708067553,135380.23323896964,127448.49136683794,118154.00103720457,125461.1667822767,97538.01644628795
2020-01-02,118441.08435639684,125835.45245399291,123351.03722569892,128549.68876666376,131470.78416784471,125128.67018949082,119586.18236483743,127069.01658461554,98846.83623989289
2020-01-03,117485.82280744865,125479.53005126335,122563.83303915933,128264.15032406664,130381.95869598562,124611.13288473304,118721.27110518169,126703.70575876671,98513.61212741942
2020-01-06,116680.66123574444,125498.83895416904,121640.95660450877,128210.34688632449,129407.38086372949,124342.80787882337,117980.2071469003,126608.27420856967,98281.10166815255
2020-01-07,117447.97665202622,125906.06155986575,122114.76328357468,128515.44085292528,130454.14639238083,125093.13143683577,118612.26973634982,126995.96906265253,98666.87208497852
2020-01-08,117781.90354217788,126195.4964553896,122820.21862734393,128937.23871691072,131208.7195846346,125332.55754174832,119467.32957137692,127485.79837878892,99182.75303375059
2020-01-09,119183.12285427903,126954.74134504357,124308.80900980993,129754.93061541952,133100.77892726747,126293.64610566272,121061.2838804572,128402.41129777263,99833.9772027015
2020-01-10,119238.43918938507,127713.88398561615,124738.0720675196,130571.92012486311,133079.64309667452,126543.0362245014,121405.3004018361,129107.65274737471,102162.71396534843
2020-01-13,118600.25942887821,127173.9709113975,123866.36071364176,129960.67017659787,132006.30880053848,125810.52331607878,120571.23815515358,128457.98037842893,101156.81261677344
2020-01-14,118853.19587466454,126995.78744762961,124059.67190201199,129850.21117279258,132340.06820822647,125714.05627586368,120801.94013302207,128375.38360598522,101609.96629339695
2020-01-15,118047.52307269767,126504.7045996952,123273.2585456095,129251.67911952642,131603.27592947733,124912.3116043101,120048.72743682182,127786.60627497012,100849.13111375835
2020-01-16,118721.0029954018,127646.96398416138,123730.8945098979,130408.6140589556,132162.7733736946,125262.83012225697,120816.56688318841,128942.3173247666,101708.73579627785
2020-01-17,120062.76461413874,129092.34646882118,124941.12094809613,131724.1268531154,133398.59398993183,126399.2211335938,121907.74368761123,130184.69581549166,102694.48490413505
2020-01-20,119825.1507612348,129208.05309520627,124549.48184193434,131750.69741290112,132832.10494368052,126059.14333087868,121622.6282562898,130184.7959633235,102659.89208634385
2020-01-21,119115.18275590189,128333.59697753169,123676.01904050577,130794.10963896087,131842.798837696,124951.70878000287,120813.91070202511,129230.89878494211,103243.63751943126
2020-01-22,118525.65385215092,127514.89384425772,123048.35912939806,130028.37837958185,131530.6865522915,124455.19107863677,120456.13372021045,128564.07452639136,102421.27230022148
2020-01-23,119010.82422093736,127463.09156323363,122750.7504402722,129893.60689316524,131248.4328579061,123879.6523024366,120133.60657305828,128419.15006781765,101989.8380595312
2020-01-24,120531.53501358784,129249.28322857822,123692.90882793159,131486.46793313953,132184.34465340036,124810.36820244823,121244.32801733108,129949.00801004359,102787.89702519629
2020-01-27,118220.23564408704,126796.55459805792,121430.40751303796,128813.0676848643,129828.67723380857,122349.94975367321,118836.21144304995,127306.21044279054,101341.20460672377
2020-01-28,121496.54731053922,130192.3339219266,124495.49491622348,132116.1807973645,133439.21184587883,125552.49784123104,122193.50323651043,130649.85120873972,103642.93079966487
2020-01-29,121999.32445132174,130750.17061065666,125206.5050057588,132826.88475746324,134257.2055563978,125762.98056265562,123116.95531292947,131406.98562416833,103858.22491565776
2020-01-30,120177.5368895561,129524.5767321527,123120.82981150594,131546.07464719913,131925.60159844958,123539.37884732088,121603.44582054685,130135.35171279406,102316.49585635535
2020-01-31,117055.97341449717,126462.42351850159,120218.55469088953,128602.94018613582,128643.5096688679,120904.97420915255,118805.04307094934,127199.65784361122,99956.1180695001
2020-02-03,118580.51276826973,127836.99887022946,121200.35908275448,129805.28940573479,129913.89444157087,121901.73288611518,120065.84308040647,128401.16348506953,100762.34078747456
2020-02-04,120433.19815798233,128861.72770923127,122514.5933899142,130828.88194081765,131706.44248845623,123226.38194577645,121266.03804460244,129456.66709386953,102354.78250868844
2020-02-05,122944.85295800357,131154.81390444352,124673.75824126655,133093.39811385263,133786.37812248763,125571.01403649143,123365.37169512865,131646.61616204272,103869.33504666193
2020-02-06,123648.1657905629,131682.10181789295,125519.60489358734,133724.51480671664,134792.2962641142,126113.21182831423,124269.20846709961,132297.66836989546,105217.0467354706
2020-02-07,124114.6143902755,132013.396553357,125631.20002842289,133923.7343610734,135540.1545647662,126342.26377401638,124854.54057490516,132602.63771464163,105131.10212295603
2020-02-10,123948.90256362234,131740.7953850378,125446.52941725893,133768.14439664938,135342.05765564612,125967.93643112812,124761.44810696587,132438.5560260698,104682.1364629818
2020-02-11,125450.58907101268,132875.95582277412,126799.89031969325,134806.52332160927,136128.55911321926,127144.4058548499,125315.28416141937,133257.59984652026,105847.70789234199
2020-02-12,126214.42457822197,133455.97533642693,127955.56852608005,135450.1873022441,136664.9346434522,128081.05744830606,125950.30481160445,133813.52367754976,106440.8134297849
2020-02-13,126696.64566413463,133588.41241912503,128125.06097819589,135631.885869318,136702.48087302502,127719.11060921257,126093.39062612534,133956.60231551976,106249.60011725474
2020-02-14,126266.39059499506,133767.30633172236,127902.54369725137,135963.7639258536,136512.35158916685,127665.36215467124,126330.08449785004,134281.51153133975,106217.2821095909
2020-02-17,127709.37115660279,135565.94625268207,130068.74970080775,137833.24025029122,138491.398708681,129205.3425963329,128210.82071889407,136095.009503253,107482.57896271905
2020-02-18,129366.85894099144,136909.94555046526,130968.69530370383,138886.7583409341,140229.35935720382,130341.62868388048,129625.16408908356,137150.35002464394,108681.65800430815
2020-02-19,131125.2723605919,138160.9883970351,132204.8536051538,140021.4647420501,141859.7017529973,131389.1607217335,131052.08126802133,138377.842720403,110880.05349308693
2020-02-20,129129.00814601888,136136.14206433756,130465.67814169289,137995.42748088774,139708.06182013935,129471.63498088715,128949.21344108168,136351.95643687627,108919.42628388868
2020-02-21,127543.20864652222,134915.5133084686,128572.4551219996,136698.42768147483,137732.05177827348,127777.55885436396,127198.81666691115,135019.79727960032,107832.48191986312
2020-02-24,120459.7182634301,127853.82322563393,121826.55237603906,129710.94266695401,130411.38170050745,121010.57241138957,120436.39299188933,128099.17830709617,101512.89055222776
2020-02-25,118377.01868146508,125487.27957848416,120114.47318912817,127471.0247168817,128496.35009570718,119494.53666836253,118449.04041059143,125849.50525207468,100336.30345092411
2020-02-26,119956.91843505572,127058.17954476865,121415.16272391142,128846.67541626812,129730.40785972799,120476.54762493404,119569.01582887092,127200.68646460396,101973.77880709898
2020-02-27,116346.8757179612,124144.34567010864,118226.39420979924,126031.8719206955,126333.81448103527,116981.87502289013,116718.36853609851,124501.30691168472,99263.37753011176
2020-02-28,111919.88455326295,119138.46545045948,113613.94762031236,120974.89628161774,121152.6389234036,112241.71919895474,112331.00874164407,119522.18297547873,95314.58987744157
2020-03-02,110235.18050844378,118311.29818829162,112135.39035911286,120354.40777428028,119414.83610370601,110814.16968181466,110993.75970556564,118856.47099475749,93904.1984619706
2020-03-03,110504.87240340568,119443.00027762433,111895.06722675581,121200.40158971642,119565.79744445706,111422.4850925977,111363.93444498979,119755.39925692046,93722.90683083821
2020-03-04,111648.76405401244,122001.10142123055,113004.29688835677,123805.86406765728,120259.34933126214,111913.19083964909,112450.12218828777,122156.53381754151,94814.53009441063
2020-03-05,109393.15104668462,119763.65665232445,110629.18325471236,121512.59580699295,117891.39194355428,109611.11982415168,110291.89227628187,119992.84336580192,92510.54672823509
2020-03-06,105280.0751945724,115413.86617325695,106191.06742052567,116727.32694443816,113705.56464249722,105426.76026122895,106580.82888763462,115396.14739572995,89250.50277624595
2020-03-09,93616.48986880033,101678.12155462072,95082.67221971428,103360.77441335523,102046.04216497319,92811.5036023894,95930.17370213695,102317.74496619224,78475.36624648224
2020-03-10,91207.10149034794,98619.45072897187,92424.63224355958,100421.6226440661,98494.9968207237,90864.25037128673,92798.40541967953,99272.08714556406,75850.61230328192
2020-03-11,92706.67916918035,98782.97708700002,93969.5021230759,100479.56193065816,100642.46735121425,92299.35007828855,94133.51232810404,99428.75780654694,76285.90719196964
2020-03-12,77485.81963994133,81700.50283254914,79791.76999258708,83882.75698362774,85514.80419441818,78018.16163562698,80112.36860676722,83197.6611077038,63128.150999753656
2020-03-13,82664.76784805286,87177.95226115706,85532.56109832902,89148.76337484708,91709.95037560567,82954.53061402786,85544.86284012855,88476.4794835037,67682.62856201595
2020-03-16,78224.32888944061,83523.93061512226,80790.71467422733,85136.15833783959,87397.49211972959,78969.99813901453,81593.70792138999,84607.14895096255,63963.26323752659
2020-03-17,81177.86925519652,86841.3403607495,83165.45495647227,87960.64848376511,89676.32607872489,81078.68168802372,83462.01080975386,87270.75100533814,66195.6639254107
2020-03-18,80567.1756787242,87229.37015188189,82719.0290778724,88049.04187583308,89748.33748162858,80469.48198106399,83361.08768599534,87404.27964175626,66150.96186928164
2020-03-19,82781.50523951232,88571.23147527374,84596.69645773589,89301.14377588965,92594.20012227741,83053.02511110705,84702.57429940562,88615.87998917296,67441.21435308065
2020-03-20,82728.34812172693,89628.39022752093,84848.00495282447,90517.87799496224,91426.53208759957,83394.30087905099,84961.52227113735,89648.41596259178,68229.54822983657
2020-03-23,81501.55468885484,89066.23394219908,83670.61127940007,89926.20251641383,89920.42693964968,82209.41082213687,83771.62492173852,88979.4856475606,67966.58980338617
2020-03-24,88913.91032585586,97009.91531018943,91014.37535266596,98063.16031123821,97823.86200856933,90576.84943862486,91271.96525052421,97061.76432253845,73780.83202204586
2020-03-25,90693.70542406343,98405.32891670894,92284.64406464923,99460.39897334111,99160.07653077954,92360.98109717394,92299.21029843942,98383.93623749116,74876.74027246368
2020-03-26,91738.34816963614,99056.69557950125,93158.68006950477,99933.10679136665,101055.1238733026,93544.43267629755,93597.86738925657,99045.71991725006,75464.58108531752
2020-03-27,89376.9235003522,96078.24199703654,91085.01642833179,97148.27510542833,98983.04009821753,90737.24334660542,91192.7220632002,96266.75343738115,73030.71818240169
2020-03-30,89205.34434470763,97323.41768032908,90734.36360158902,98306.57023679449,98825.30302478043,91164.19016476354,91373.77290423382,97519.91899635078,73560.1542462363
2020-03-31,90130.9697875014,98655.1338413357,91779.66557001795,99675.92708577187,99449.32077400612,92946.51861055131,92002.22429646646,98816.92320379001,74503.47938641312
2020-04-01,86697.93263106048,95396.95257388188,88690.97760890893,96526.84871896835,96000.60921387479,90133.905916944,88977.71948024993,95718.17601641087,72103.52329071902
2020-04-02,88066.45483761355,97384.5605315797,90041.30342919566,98334.96901137954,98340.1971337208,92563.23312770919,90202.63721123646,97571.04970678635,73581.43310709897
2020-04-03,85043.62156658238,93785.07271191932,86871.93873962668,94662.08823771874,95505.53797255301,88609.32063717618,87499.9799863977,94215.65166612683,71241.39531288232
2020-04-06,88644.1478670903,96546.60082212772,89669.08897222904,97327.9729838291,98387.34192250593,91558.13400690096,90447.858514201,96783.48943700535,73468.78615737724
2020-04-07,90164.29443281631,98787.7290599523,91044.99120859163,99573.8675110622,99401.83327153821,92837.22468771477,92168.9289392648,98975.82377290753,75112.74857422573
2020-04-08,90254.4807939776,98563.54542847708,91203.07785571876,99317.92209805475,99650.61555640658,93043.11976524229,92405.49951796238,98759.81202764917,74787.593409803
2020-04-09,91015.3488490442,99421.1984418085,92111.96338692022,100333.40617108619,100462.66493527562,93403.57970197882,93198.66397075968,99760.10999615917,75569.12908264631
2020-04-14,89927.50507002213,98694.55032921217,91559.79765169039,99943.05210296909,100219.6514830904,93087.66912998374,93089.00747001715,99463.47113820672,75050.4613078642
2020-04-15,85817.80970726357,94355.41597820613,87881.23458869939,95846.43295201342,95802.84185209303,88812.82459713703,89474.8175586963,95397.53792311426,71453.35928745076
2020-04-16,86387.6679136411,95125.05534874833,88449.61937213568,96463.21996176336,96173.38788615681,89276.35462859795,90193.8137121459,95980.2276728545,71821.81993631237
2020-04-17,87788.20568633878,96211.20189166631,89930.79403437661,97563.11191942968,97528.39445429567,90855.13940659782,91309.72086114474,97000.42171080913,72711.62790461046
2020-04-20,87180.87558465687,95545.50619736887,89063.75998773582,96848.82075148198,96680.94951551394,90125.56903628717,90785.22370257827,96332.07930041055,72401.94622585922
2020-04-21,84280.14930596622,92348.47445595422,86318.30206126811,93563.37609852313,93605.21990845217,86993.88513874762,87727.31547089206,92986.89540451809,70003.24999084776
2020-04-22,86094.32041515222,93710.56938860149,87899.24396940989,95001.47850554656,95946.59632276424,89254.1776770247,89587.80872229171,94627.64602586119,70949.7439433348
2020-04-23,87378.3568887546,94319.96655105076,88833.29605301523,95595.38335875465,97049.29844515282,90317.65232991868,90567.77058447391,95278.25918632626,71586.88250775346
2020-04-24,87035.14732244515,93127.17072194532,88319.75331609031,94475.0905342275,96913.50298692679,89224.62358526186,89824.26209475443,94242.84136111538,70548.47000800226
2020-04-27,90005.29967508207,95846.01504636681,90741.65660019562,97000.90655342265,99761.5821205712,91767.78967024671,92199.09665285185,96719.13959619001,72523.37435221457
2020-04-28,90966.29886969797,97133.26569628692,91997.28608614812,98523.20516258312,101285.09479519144,93378.42178375089,93449.84399730833,98210.11034813558,73895.28037138029
2020-04-29,92924.25763831963,99024.42880848885,93838.03672755328,100475.18355279404,103432.45677789455,95174.27057335558,95334.56967659625,100207.45252913439,75215.16108713957
2020-04-30,90566.23198146051,97082.6432509191,91767.10394927252,98571.19881466623,101273.68973348947,92912.61130604934,93762.1611683848,98479.85407710575,73774.86003417213
2020-05-04,87503.53757212678,94134.13235257668,89092.7695279145,95642.9242166335,98124.38823777625,90360.69531303231,91445.88444395753,95550.98971022047,71564.12747856029
2020-05-05,89757.57443406899,96322.65655743962,91290.30785412269,97948.67583865544,100797.19076956488,92890.44355001708,93257.87239992835,97792.32276450087,72998.09203710927
2020-05-06,88868.28410258472,95414.8551798046,90408.35647294686,97036.43333492891,99066.11880805012,91445.21192403916,92131.40878085858,96735.60492101942,72213.9200687256
2020-05-07,89024.84329263392,96009.85025235658,90571.11576503277,97785.05671113581,99175.4995763752,91516.18718979541,92414.55981851285,97474.49135617306,72562.2971534204
2020-05-08,90303.58413454655,96767.23795391149,91796.75982860352,98481.340410125,100738.46598836433,92507.61205204086,93473.19521134117,98236.74713390062,73087.84421450598
2020-05-11,89898.63417982636,96343.73507891301,91214.02973517877,97754.61204815717,100727.24741646435,92669.84845945175,93257.0356554089,97628.7148491139,72790.38606907385
2020-05-12,90490.06738284684,96848.09541201382,91715.5599879933,98287.74898713213,102033.56668528244,93363.65272678038,93963.96475020604,98276.11082706979,73163.6172404081
2020-05-13,88977.4098714834,95049.5904454008,90774.0524807808,96703.35055230734,100722.60506414137,91712.45326984902,92561.35338363206,96657.30432187824,71836.70343314565
2020-05-14,87417.78946864935,93570.8955333124,89245.04053263107,95239.14669814565,98945.402079947,90514.25970672455,91188.07349044994,95216.57036948149,70854.76234471078
2020-05-15,86676.97925894312,93053.3239277116,88996.45541810975,94895.30226666736,98760.62262534528,90801.14862144005,91388.21204307782,94991.5960994512,70557.46330776963
2020-05-18,89977.75554142671,97037.43838595464,92216.74221495414,98730.46301524465,101945.7781361285,94534.7684662061,94386.35223810881,98687.8224187952,73394.63503913692
2020-05-19,88524.91532092399,95937.8724713003,90149.02135542405,97528.64006586144,99650.39827353528,92445.74465620022,92574.22720497903,97373.28979517869,72028.43178768332
2020-05-20,89535.7253786521,97304.917609058,90828.69676227288,98897.66978806684,100429.97818998563,92832.32850354604,93535.81984742745,98744.76207499148,72779.63054597047
2020-05-21,88677.54138087909,96950.2359950016,90096.23890323433,98378.1610999883,99352.02080123914,91588.58262755431,92842.64102988306,98198.12611197012,72166.46048317362
2020-05-22,89772.64496937758,97987.96579897763,91233.2611838596,99512.0425120897,100770.32772799658,92635.83700816616,94277.8662759393,99390.07796908749,73082.06068711563
2020-05-25,91382.8300465674,99554.36455588104,92671.147653776,100809.85575208705,102298.06924060408,93907.87591691717,95401.29571829991,100651.69864513988,73939.64310298517
2020-05-26,92479.97395509292,100147.79360841165,93844.82098509379,101590.01987980341,103313.7338073069,94822.08373204914,96348.85021670353,101375.21235978574,74824.3149576654
2020-05-27,92716.39190643292,101131.22493926146,94409.18322875291,102586.93886350903,103372.35294099344,95361.55593521145,96735.20357563478,102235.79065564735,75922.38161169333
2020-05-28,95120.59661932768,103456.49341674408,96797.4468642313,104841.6263632455,106193.7206099133,97203.01820854846,99269.75991931098,104589.79982591908,77870.39829675805
2020-05-29,95086.82417268814,103312.4540709757,96282.46532186963,104470.17186494746,105685.55328666377,96087.4532296093,98962.3323261729,104195.16536359052,78560.07141472706
2020-06-01,96779.10324555963,104915.20249211373,97770.18085017471,106085.83790557821,107289.13851220958,97646.70797930936,100354.26730064233,105771.88942220443,79975.30326192766
2020-06-02,98941.58648221887,107569.11330578425,99933.10153243474,108903.7934524871,109668.74842184414,100059.02805256183,102529.81908613013,108540.94844273546,81831.0943552359
2020-06-03,102557.34559241375,111309.6838009784,103067.26434593594,112763.41540808046,112643.35767693887,102996.35074617041,105755.93696076868,112289.24338027957,84768.51149156381
2020-06-04,102764.30754037494,111280.5045642407,103367.56997176615,112699.84205349024,113482.48535450887,103321.28361754362,106193.27919450049,112307.96821237387,85043.17751252222
2020-06-05,104969.72230314926,113698.79584446661,105654.5894881952,115195.71480747082,115578.55380418617,105843.11078498252,108052.97491738925,114684.78029297339,87478.12744661124
2020-06-08,105212.55180648288,114208.01212905873,106296.44806417923,115618.00401671184,116199.18879780364,106410.93837210495,108352.10957512926,115072.84086597653,88414.13836103668
2020-06-09,103259.04787720073,112492.0046893318,104375.50363543176,113993.81995214753,114203.68574468646,104553.92561851973,106850.30694501291,113497.32921705768,86690.15554635844
2020-06-10,102468.3979720257,111816.36571292108,103551.79087379071,113250.9131248315,113944.47508385136,104008.15054648329,106581.69858721478,112901.53401176052,86025.5132890823
2020-06-11,98167.72679994315,107280.56970081784,98909.61483866729,108705.04853242908,109254.16796787357,99212.9636560435,102705.2824715892,108537.41841318349,81941.1035337182
2020-06-12,98539.51761418965,107572.60730600571,99178.82433499982,108878.13312256751,109599.95748120925,99372.52734191286,103032.03599078115,108763.75666461537,82404.29648393407
2020-06-15,99147.25504945761,107860.26855768512,99734.41920098462,109076.09727459491,110515.52631018034,99772.59838441767,103461.84844701308,109016.31974714686,82410.11078402234
2020-06-16,102878.33609908051,111410.20382734308,103151.61962216791,112563.09984815869,114107.21405961257,102983.51995316125,106792.49874767824,112478.73550277074,85255.85546924631
2020-06-17,102616.55863030329,110819.62122009587,102502.70908366174,111881.49296176682,113846.22994193267,102627.01622661123,106480.15733548002,111914.34686336457,84850.78832974476
2020-06-18,102641.13366844488,110409.8235425895,102146.83011722092,111310.0818724495,113212.90632169759,102002.02138221954,105755.91742385401,111280.6614779728,84452.83918499525
2020-06-19,103168.62341056854,111258.78425733834,103332.3267692,112520.97799606269,114460.10625374994,102750.72313307364,106807.49546123651,112481.03711228166,85083.34395863133
2020-06-22,102075.1001296846,110932.08096535085,102254.31599395207,112012.17995641594,113138.52023129172,102031.96829321317,106161.23854847734,111964.54097353919,84763.20995156164
2020-06-23,103711.01426770823,113035.06152258057,103846.07771528065,114101.46227692092,114466.43062229326,103327.10975631466,107925.25042703282,114023.39070487017,86894.20887224053
2020-06-24,100294.93477109846,109408.08462007849,100407.68871193612,110629.29338663898,110643.92810182538,99781.5716104169,104709.78082853123,110575.643282721,84161.80627893703
2020-06-25,100792.27050191443,109923.46161379197,100912.23977458528,111114.38341727453,111207.62114372183,100204.8101588047,105186.36207591054,111043.69745689478,85113.8186653419
2020-06-26,100130.94920800733,109400.03242571087,100740.40429316346,110826.03524760435,111059.12752950256,100008.0944609911,104892.97337883363,110727.7816226272,84263.89423430632
2020-06-29,101786.86085392925,111135.38627084054,102199.09890486873,112361.9722345385,112654.6669150454,101524.0335100466,106382.8694319051,112280.11257390768,85781.947607088
2020-06-30,101547.82911810224,110390.37992932173,102042.30408779506,111919.84490114739,112440.08228423653,101146.71404123338,106109.33687747647,111822.45460994232,85124.35461217702
2020-07-01,101267.09118077344,110370.23772650419,101646.36820487262,111813.24933800483,112139.18468005605,100898.00046938476,105923.98132137078,111747.08446237234,84739.64874600434
2020-07-02,104127.63496420148,113633.72695679856,104586.02327870218,115160.42815022456,115586.23570821284,103834.22660711472,109138.28847604479,115101.07718411896,87240.20917285842
2020-07-03,103381.63741888881,112720.12906171675,103605.79808526134,114248.93242656798,114448.50785119744,102956.51259693586,108260.92638624553,114202.08987903687,86557.4319987632
2020-07-06,105087.76568350762,114145.13380982786,105339.08009916224,115684.54612370771,116530.01291810948,104637.86232559946,110165.83976702046,115714.95343622635,87730.46333039184
2020-07-07,104850.69224761291,114335.89971806167,104998.79129859747,115798.47928582427,116190.6493173067,104461.30299015711,109961.19519791583,115831.46137629755,87517.96028053245
2020-07-08,104246.76647639298,114280.61862180768,104530.25092610772,115711.84948159593,115815.73398301203,103811.58959374731,109520.8085144324,115703.54636828767,87288.7615411744
2020-07-09,102621.88611163408,112321.88876264518,102547.49665424318,113692.66769073831,113357.70394199056,101944.5060530541,107555.09170662136,113624.59250738983,85925.47337739824
2020-07-10,104142.04030627484,113699.923469777,103748.56659905924,115035.69315769136,114279.02142517982,102962.40200155009,108768.19890158044,114913.16288335058,87064.4615300253
2020-07-13,105578.53193448341,115168.17855132472,105172.71195042573,116446.61726542296,115684.1064789632,104302.48516094704,109873.18723595803,116258.46588111676,87924.04925974476
2020-07-14,105077.12433275284,114488.52032716834,105041.4938589393,115804.31603211116,115464.58885369907,104047.69692566137,109227.82248284413,115587.58407918825,87360.95635964804
2020-07-15,106680.91054946766,116156.2099504702,106209.56491273534,117429.88030147637,116759.34667643318,105174.28562712306,110791.38831420471,117237.93170347315,88439.07483376832
2020-07-16,107213.01174366605,116733.94156939995,106517.4379446266,117967.53510390819,117115.18301008517,105395.69106074783,111032.43824637534,117738.06155785559,89143.53699266534
2020-07-17,107777.22566329212,117363.64245614325,106876.13298710727,118586.92624833554,117376.61820009045,105140.91997503694,111386.72652661531,118346.6203260994,89397.1686905991
2020-07-20,109463.66947774976,118676.94312549566,108145.69354077081,119640.96525479962,119136.24948906219,106419.27092517608,112853.51506942339,119448.06776847671,91716.37312275067
2020-07-21,109777.66455980555,119509.09232140845,108821.28361979053,120590.88158356007,119789.2721828744,107638.12032291731,113612.66050672274,120345.22342375868,92594.06144353288
2020-07-22,109637.41008044522,118319.717155938,108111.76057008622,119182.82287377841,119587.00470115093,106993.35987861149,113010.82789906937,119064.46765296318,92603.43346987366
2020-07-23,108524.69118688113,117399.16750088852,107201.47458398723,118315.93321498632,118369.43721861766,106110.5288752345,112147.8148556938,118195.69210619191,91437.77064495855
2020-07-24,106691.95856771243,115096.43653637564,105470.43900917281,115986.54357740213,116730.51450816437,104376.63296688243,110101.27757443002,115909.13473376448,89222.0245927436
2020-07-27,106280.42652571664,114626.30111258429,104881.09332685429,115566.086484302,116072.72340736125,103872.00060791493,109789.90560944733,115558.2139704895,88269.1373784649
2020-07-28,105609.74177858427,114164.16035702072,105010.0853123899,115257.10118284695,116026.34797341173,103561.10973667826,109568.00050442967,115271.6211730976,87909.27549126893
2020-07-29,105441.80243976496,114467.44532541027,104841.16542807921,115549.47852976211,115959.39526495134,103454.00079865259,109805.42975707333,115596.68251891926,87386.46732823034
2020-07-30,102267.15578397585,110844.80650062324,101623.40599534933,111675.42740024072,112023.42541006742,99715.84596445302,106531.02326526947,111733.4641383341,84215.49108172236
2020-07-31,101900.20675818791,109949.23015446917,100923.47962410201,110617.7282460621,111893.73800265972,98803.91417848121,105953.04979624746,110761.76318636622,83556.18965522455
2020-08-03,102618.4266703426,111361.83661536881,101947.27977434079,112090.79171173721,112977.61446770797,100010.72799134334,107497.89753558552,112303.29633480984,83987.85909366386
2020-08-04,104065.49227022262,112978.23941454435,103306.38275268298,113752.54120763061,113922.8096273432,101691.90152253548,108674.45552091149,113821.13671545438,85927.47908105572
2020-08-05,104764.48731056764,113725.38967061309,103845.89842026703,114411.36448031446,114269.27700909342,102565.46630749042,109077.56026776978,114409.8827367176,86286.80452674073
2020-08-06,103800.09157456896,112386.11231953661,102982.48266437002,113036.61419919194,113171.24136121698,101362.585945353,107978.00302701096,113049.22426476754,85169.44966948345
2020-08-07,103875.16136471176,112720.63097582867,102843.73906686457,113251.36119041062,113177.96157444878,101230.78005387043,108355.81485229438,113356.17741303671,84621.14532032912
2020-08-10,104521.29462364392,113424.26951207098,103626.90554864134,113902.74344697988,114056.91087834213,101848.36047906535,108830.69960173899,113999.11897474028,85199.55364106085
2020-08-11,107405.92784244377,115811.02912195996,106425.25877755502,116340.29992302712,117453.06086123746,104609.63767548994,111760.70123805416,116576.83083138878,87170.26340232184
2020-08-12,109025.3229673535,117766.44903783496,108155.36575865491,118345.00241399104,118896.85324649345,106113.30891110036,113189.87320134204,118432.76130705184,88263.75304429901
2020-08-13,108428.56370888063,116884.66024584824,107582.19628659906,117405.27608485369,118112.51388992294,105400.77619570485,112660.06587407108,117514.74029657828,87508.68484379926
2020-08-14,107189.87496103352,115643.42677635334,106535.64999628662,116185.7558123866,116873.38845057256,104518.07343282615,111539.2421255153,116280.51837785862,86467.78750481822
2020-08-17,106857.72286363844,115047.61495042105,106289.99776657562,115575.83710455996,116492.74757577412,104145.97056504857,111168.90179652529,115695.51135359472,85810.2368875322
